instance,total_tokens_title,total_tokens_content,total_words_title,total_words_content,total_filtered_words_title,total_filtered_words_content,count_exclamations_title,proportion_exclamations_title,count_exclamations_content,proportion_exclamations_content,count_question_title,proportion_question_title,count_question_content,proportion_question_content,count_allcaps_title,proportion_allcaps_title,count_allcaps_content,proportion_allcaps_content,count_contractions_title,proportion_contractions_title,count_contractions_content,proportion_contractions_content,count_words_in_title_in_content,proportion_words_in_title_in_content,sentiment_title,starts_with_number_title,starts_with_number_content,len_longest_word_content,starts_with_5W1H_content,starts_with_5W1H_title,number_of_proper_nouns_in_content,proportion_number_proper_nouns_in_content,proportion_of_stop_words_in_title,truth_mean,truth_median,truth_mode,label
100,23,515,20,444,15,285,0,0.0,3,0.005825242718446602,0,0.0,0,0.0,1,0.05,13,0.02927927927927928,0,0.0,9,0.02088167053364269,25,0.08771929824561403,0.325,0,0,13,0,0,90,0.20270270270270271,0.25,0.33333334,0.33333334,0.0,0
101,10,920,10,859,8,513,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,29,0.033760186263096625,0,0.0,0,0.0,35,0.0682261208576998,0.0,0,0,13,0,0,73,0.08498253783469151,0.2,0.13333334,0.0,0.0,0
102,10,193,9,164,8,119,0,0.0,1,0.0051813471502590676,0,0.0,0,0.0,1,0.1111111111111111,4,0.024390243902439025,0,0.0,0,0.0,16,0.13445378151260504,0.13636363636363635,0,0,12,0,0,41,0.25,0.1111111111111111,0.2,0.0,0.0,0
103,14,2079,13,1885,10,1147,0,0.0,2,0.000962000962000962,0,0.0,7,0.003367003367003367,0,0.0,35,0.01856763925729443,0,0.0,0,0.0,39,0.03400174367916303,0.15,0,0,21,0,0,133,0.07055702917771883,0.23076923076923078,0.13333334,0.0,0.0,0
104,16,570,15,496,14,293,0,0.0,0,0.0,0,0.0,0,0.0,1,0.06666666666666667,2,0.004032258064516129,0,0.0,1,0.002028397565922921,6,0.020477815699658702,0.0,0,0,16,0,0,55,0.11088709677419355,0.06666666666666667,0.06666667,0.0,0.0,0
105,11,688,11,618,9,341,0,0.0,0,0.0,0,0.0,4,0.005813953488372093,0,0.0,4,0.006472491909385114,0,0.0,0,0.0,12,0.03519061583577713,0.13636363636363635,0,0,15,0,0,32,0.05177993527508091,0.18181818181818182,0.33333334,0.33333334,0.33333334,0
106,15,107,15,97,12,58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.10344827586206896,0.0,0,0,12,0,0,17,0.17525773195876287,0.2,0.73333335,0.6666667,1.0,1
107,7,1157,6,1022,4,646,0,0.0,0,0.0,0,0.0,6,0.005185825410544511,0,0.0,11,0.010763209393346379,0,0.0,7,0.0068694798822374874,1,0.0015479876160990713,0.0,0,0,18,0,0,60,0.05870841487279843,0.3333333333333333,0.46666667,0.33333334,0.33333334,0
108,12,592,12,544,7,342,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.003676470588235294,0,0.0,0,0.0,17,0.049707602339181284,0.0,0,0,14,0,0,40,0.07352941176470588,0.4166666666666667,0.2,0.33333334,0.33333334,0
109,12,1003,12,886,9,549,0,0.0,1,0.0009970089730807576,0,0.0,1,0.0009970089730807576,0,0.0,16,0.01805869074492099,0,0.0,0,0.0,1,0.0018214936247723133,-0.2777777777777778,0,0,11,0,0,89,0.10045146726862303,0.25,0.8,1.0,1.0,1
110,12,2842,12,2575,11,1584,0,0.0,1,0.0003518648838845883,0,0.0,6,0.00211118930330753,0,0.0,53,0.02058252427184466,0,0.0,3,0.001219016659894352,93,0.058712121212121215,-0.05,0,0,19,0,0,370,0.1436893203883495,0.08333333333333333,0.73333335,0.6666667,1.0,1
111,13,180,12,159,9,104,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.006369426751592357,11,0.10576923076923077,0.6000000000000001,0,0,16,0,0,18,0.11320754716981132,0.25,0.6666667,0.6666667,1.0,1
112,16,559,16,490,8,319,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.004081632653061225,0,0.0,4,0.008264462809917356,21,0.06583072100313479,0.21103896103896103,0,0,15,0,1,41,0.0836734693877551,0.4375,0.53333336,0.6666667,0.6666667,1
113,10,187,10,171,7,111,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,6,0.03508771929824561,0,0.0,0,0.0,9,0.08108108108108109,0.0,0,0,11,0,0,38,0.2222222222222222,0.3,0.33333334,0.33333334,0.0,0
114,4,8,3,7,3,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0
115,9,102,8,92,8,58,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,1,0.010869565217391304,0,0.0,0,0.0,7,0.1206896551724138,0.0,0,0,12,0,0,11,0.11956521739130435,0.0,0.26666668,0.33333334,0.0,0
116,7,575,7,509,7,302,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.01768172888015717,0,0.0,4,0.007952286282306162,28,0.09271523178807947,0.0,0,0,14,0,0,75,0.14734774066797643,0.0,0.06666667,0.0,0.0,0
117,13,609,12,526,12,360,0,0.0,1,0.0016420361247947454,0,0.0,3,0.0049261083743842365,0,0.0,19,0.03612167300380228,0,0.0,2,0.003875968992248062,40,0.1111111111111111,-0.1,0,0,53,0,0,122,0.23193916349809887,0.0,0.13333334,0.0,0.0,0
118,12,389,10,341,10,208,0,0.0,1,0.002570694087403599,0,0.0,0,0.0,0,0.0,3,0.008797653958944282,0,0.0,0,0.0,9,0.04326923076923077,-0.1875,0,0,24,0,0,34,0.09970674486803519,0.0,0.53333336,0.6666667,0.6666667,1
119,8,514,7,463,6,311,0,0.0,0,0.0,0,0.0,3,0.005836575875486381,0,0.0,1,0.0021598272138228943,0,0.0,0,0.0,12,0.03858520900321544,0.0,0,0,16,0,0,104,0.22462203023758098,0.14285714285714285,0.6666667,0.6666667,1.0,1
120,11,463,10,410,10,262,0,0.0,0,0.0,0,0.0,1,0.0021598272138228943,0,0.0,7,0.01707317073170732,0,0.0,2,0.005012531328320802,24,0.0916030534351145,0.0,0,0,15,0,0,38,0.09268292682926829,0.0,0.13333334,0.0,0.0,0
121,11,1386,11,1251,8,789,0,0.0,0,0.0,0,0.0,3,0.0021645021645021645,0,0.0,1,0.0007993605115907274,0,0.0,0,0.0,50,0.06337135614702155,0.0,0,0,18,0,0,106,0.08473221422861711,0.2727272727272727,0.53333336,0.6666667,0.6666667,1
122,7,108,6,104,6,57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.009615384615384616,0,0.0,1,0.009900990099009901,4,0.07017543859649122,0.0,0,0,12,0,0,8,0.07692307692307693,0.0,0.4,0.33333334,0.0,0
123,12,508,12,446,11,288,0,0.0,0,0.0,0,0.0,0,0.0,2,0.16666666666666666,7,0.01569506726457399,0,0.0,4,0.009174311926605505,41,0.1423611111111111,0.0,0,0,12,0,0,56,0.12556053811659193,0.08333333333333333,0.13333334,0.0,0.0,0
124,12,1199,12,1081,10,635,0,0.0,1,0.0008340283569641367,0,0.0,0,0.0,0,0.0,6,0.005550416281221091,0,0.0,0,0.0,5,0.007874015748031496,-0.2,0,0,22,0,0,101,0.09343200740055504,0.16666666666666666,0.26666668,0.0,0.0,0
125,9,726,8,646,6,400,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.006191950464396285,0,0.0,0,0.0,33,0.0825,0.16666666666666666,0,0,14,0,0,65,0.10061919504643962,0.25,0.2,0.0,0.0,0
126,10,1547,10,1355,9,834,0,0.0,0,0.0,0,0.0,1,0.0006464124111182935,0,0.0,12,0.008856088560885609,0,0.0,16,0.011869436201780416,32,0.03836930455635491,0.018181818181818174,0,0,16,0,0,144,0.10627306273062731,0.1,0.0,0.0,0.0,0
127,18,1792,18,1608,15,939,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44,0.02736318407960199,0,0.0,0,0.0,84,0.08945686900958466,-0.06195286195286196,0,0,24,0,0,191,0.11878109452736318,0.0,0.46666667,0.33333334,0.33333334,0
128,11,904,11,827,9,526,0,0.0,2,0.0022123893805309734,0,0.0,1,0.0011061946902654867,0,0.0,8,0.009673518742442563,0,0.0,0,0.0,0,0.0,0.0,0,0,18,0,0,74,0.08948004836759371,0.18181818181818182,0.4,0.33333334,0.0,0
129,8,1404,8,1177,7,759,0,0.0,1,0.0007122507122507123,0,0.0,3,0.002136752136752137,0,0.0,12,0.010195412064570943,0,0.0,6,0.00516795865633075,54,0.07114624505928854,0.5,0,0,15,0,0,254,0.21580288870008496,0.125,0.4,0.33333334,0.33333334,0
130,16,477,16,417,11,291,0,0.0,2,0.0041928721174004195,0,0.0,0,0.0,1,0.0625,15,0.03597122302158273,0,0.0,0,0.0,35,0.12027491408934708,0.0,0,0,16,0,1,71,0.17026378896882494,0.3125,0.4,0.33333334,0.33333334,0
131,9,42,8,39,7,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02564102564102564,0,0.0,0,0.0,1,0.04,0.13636363636363635,0,0,9,0,0,3,0.07692307692307693,0.125,0.26666668,0.0,0.0,0
132,14,138,14,115,14,77,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07142857142857142,1,0.008695652173913044,0,0.0,0,0.0,2,0.025974025974025976,0.3,0,0,19,0,0,23,0.2,0.0,0.2,0.33333334,0.33333334,0
133,12,91,10,74,8,44,0,0.0,1,0.01098901098901099,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.16666666666666666,0,0,14,0,0,9,0.12162162162162163,0.2,0.8666667,1.0,1.0,1
134,8,1316,8,1172,6,675,0,0.0,1,0.0007598784194528875,0,0.0,7,0.005319148936170213,1,0.125,7,0.005972696245733789,0,0.0,0,0.0,7,0.01037037037037037,0.0,0,0,15,0,0,77,0.06569965870307168,0.25,0.93333334,1.0,1.0,1
135,9,553,9,508,8,301,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.011811023622047244,0,0.0,0,0.0,22,0.07308970099667775,0.0,0,0,14,0,0,49,0.09645669291338582,0.1111111111111111,0.06666667,0.0,0.0,0
136,22,497,20,449,13,302,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,1,0.0022271714922048997,0,0.0,4,0.008988764044943821,26,0.08609271523178808,0.0,0,0,15,0,0,35,0.0779510022271715,0.35,0.73333335,1.0,1.0,1
137,17,574,15,487,13,314,0,0.0,0,0.0,0,0.0,1,0.0017421602787456446,1,0.06666666666666667,17,0.03490759753593429,0,0.0,5,0.010570824524312896,26,0.08280254777070063,0.41818181818181815,0,0,17,0,0,71,0.1457905544147844,0.13333333333333333,0.2,0.0,0.0,0
138,12,987,11,884,7,532,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.007918552036199095,0,0.0,3,0.003432494279176201,21,0.039473684210526314,0.14659090909090908,0,0,20,0,0,67,0.0757918552036199,0.36363636363636365,0.13333334,0.0,0.0,0
139,12,14,12,12,11,10,0,0.0,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,1,0.1,0.0,0,0,8,0,0,2,0.16666666666666666,0.08333333333333333,0.6,0.33333334,0.33333334,0
140,6,290,6,259,5,171,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.007722007722007722,0,0.0,1,0.004032258064516129,14,0.08187134502923976,0.0,0,0,15,0,0,25,0.09652509652509653,0.16666666666666666,0.46666667,0.33333334,0.33333334,0
141,14,110,14,99,14,66,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07142857142857142,2,0.020202020202020204,0,0.0,0,0.0,1,0.015151515151515152,0.8,0,0,17,0,0,19,0.1919191919191919,0.0,0.26666668,0.0,0.0,0
142,9,850,8,749,6,470,0,0.0,0,0.0,0,0.0,1,0.001176470588235294,1,0.125,8,0.010680907877169559,0,0.0,2,0.002699055330634278,6,0.01276595744680851,0.0,0,0,14,0,0,119,0.1588785046728972,0.25,0.13333334,0.0,0.0,0
143,9,141,9,122,8,83,0,0.0,1,0.0070921985815602835,0,0.0,2,0.014184397163120567,1,0.1111111111111111,4,0.03278688524590164,0,0.0,0,0.0,12,0.14457831325301204,0.0,0,0,14,0,0,23,0.1885245901639344,0.1111111111111111,0.13333334,0.0,0.0,0
144,12,2084,12,1868,12,1186,0,0.0,0,0.0,0,0.0,1,0.0004798464491362764,0,0.0,16,0.008565310492505354,0,0.0,0,0.0,16,0.013490725126475547,0.0,0,0,19,0,0,201,0.1076017130620985,0.0,0.73333335,0.6666667,1.0,1
145,25,633,22,547,14,322,1,0.04,2,0.00315955766192733,0,0.0,0,0.0,0,0.0,15,0.027422303473491772,0,0.0,4,0.007380073800738007,7,0.021739130434782608,0.625,0,0,17,0,0,39,0.0712979890310786,0.36363636363636365,0.46666667,0.33333334,0.33333334,0
146,11,82,10,73,8,38,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,1,0.0136986301369863,0,0.0,0,0.0,0,0.0,0.0,0,0,11,0,0,8,0.1095890410958904,0.2,0.26666668,0.33333334,0.0,0
147,10,1106,10,958,10,593,0,0.0,0,0.0,0,0.0,11,0.009945750452079566,0,0.0,4,0.0041753653444676405,0,0.0,0,0.0,24,0.04047217537942664,0.04999999999999999,0,0,17,0,1,62,0.06471816283924843,0.0,0.26666668,0.0,0.0,0
148,17,1253,15,1109,12,664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.0036068530207394047,0,0.0,0,0.0,25,0.03765060240963856,0.5,0,0,16,0,0,104,0.09377817853922453,0.2,0.6666667,0.6666667,1.0,1
149,11,1282,10,1134,7,688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.003527336860670194,0,0.0,0,0.0,0,0.0,-0.5,0,0,17,0,0,96,0.08465608465608465,0.1,0.8666667,1.0,1.0,1
150,19,331,17,294,11,177,0,0.0,0,0.0,0,0.0,0,0.0,1,0.058823529411764705,3,0.01020408163265306,0,0.0,0,0.0,13,0.07344632768361582,0.0,0,0,12,0,0,40,0.1360544217687075,0.35294117647058826,0.2,0.33333334,0.33333334,0
151,9,716,8,614,7,390,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.019543973941368076,0,0.0,0,0.0,21,0.05384615384615385,0.0,0,0,14,0,0,154,0.250814332247557,0.125,0.33333334,0.33333334,0.0,0
152,10,113,10,95,8,64,0,0.0,1,0.008849557522123894,0,0.0,2,0.017699115044247787,1,0.1,2,0.021052631578947368,0,0.0,0,0.0,2,0.03125,0.0,0,0,11,0,0,15,0.15789473684210525,0.2,0.2,0.0,0.0,0
153,36,1782,30,1617,19,889,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06666666666666667,25,0.015460729746444033,0,0.0,3,0.0018645121193287756,39,0.043869516310461196,0.14375,0,0,17,0,0,107,0.06617192331478046,0.36666666666666664,0.4,0.33333334,0.33333334,0
154,14,358,12,320,10,205,0,0.0,1,0.002793296089385475,0,0.0,2,0.00558659217877095,1,0.08333333333333333,8,0.025,0,0.0,5,0.016025641025641024,10,0.04878048780487805,0.5,0,0,14,0,0,29,0.090625,0.16666666666666666,0.06666667,0.0,0.0,0
155,7,854,6,760,5,466,0,0.0,0,0.0,0,0.0,2,0.00234192037470726,0,0.0,6,0.007894736842105263,0,0.0,1,0.0013280212483399733,17,0.03648068669527897,0.0,0,0,13,0,0,83,0.10921052631578948,0.16666666666666666,0.06666667,0.0,0.0,0
156,19,281,19,259,15,176,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.011583011583011582,0,0.0,0,0.0,16,0.09090909090909091,0.0,0,0,13,0,0,52,0.20077220077220076,0.21052631578947367,0.2,0.0,0.0,0
157,19,546,17,480,13,279,0,0.0,1,0.0018315018315018315,0,0.0,1,0.0018315018315018315,0,0.0,4,0.008333333333333333,0,0.0,4,0.008421052631578947,32,0.11469534050179211,0.07500000000000001,0,0,17,1,0,45,0.09375,0.23529411764705882,0.8,0.6666667,0.6666667,1
158,12,697,9,598,8,377,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31,0.051839464882943144,0,0.0,5,0.008460236886632826,31,0.08222811671087533,-0.2,0,0,14,0,0,106,0.17725752508361203,0.1111111111111111,0.13333334,0.0,0.0,0
159,10,1321,9,1171,7,767,0,0.0,0,0.0,0,0.0,1,0.000757002271006813,1,0.1111111111111111,33,0.028181041844577284,0,0.0,0,0.0,67,0.08735332464146023,0.0,0,0,26,0,0,180,0.1537147736976943,0.2222222222222222,0.33333334,0.33333334,0.0,0
160,12,491,12,447,10,280,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.008948545861297539,0,0.0,0,0.0,34,0.12142857142857143,0.35,0,0,14,0,0,60,0.1342281879194631,0.16666666666666666,0.33333334,0.33333334,0.0,0
161,15,371,13,311,12,185,0,0.0,1,0.0026954177897574125,0,0.0,0,0.0,0,0.0,4,0.012861736334405145,0,0.0,1,0.003236245954692557,2,0.010810810810810811,0.0,0,0,13,0,0,41,0.13183279742765272,0.07692307692307693,0.46666667,0.6666667,0.6666667,1
162,17,383,16,353,16,224,0,0.0,0,0.0,0,0.0,0,0.0,2,0.125,10,0.028328611898016998,0,0.0,0,0.0,2,0.008928571428571428,0.15625,0,0,17,0,0,36,0.10198300283286119,0.0,0.4,0.33333334,0.33333334,0
163,7,20,7,17,7,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0625,0,0.0,0.0,0,0,8,0,1,2,0.11764705882352941,0.0,0.46666667,0.6666667,0.6666667,1
164,18,1556,17,1407,9,765,0,0.0,0,0.0,0,0.0,2,0.0012853470437017994,1,0.058823529411764705,10,0.007107320540156361,0,0.0,3,0.0022675736961451248,11,0.01437908496732026,0.4,0,0,15,0,0,132,0.09381663113006397,0.47058823529411764,0.26666668,0.33333334,0.0,0
165,13,1943,12,1704,7,1056,0,0.0,4,0.002058672156459084,0,0.0,10,0.0051466803911477095,0,0.0,34,0.01995305164319249,0,0.0,1,0.0006357279084551812,32,0.030303030303030304,-0.1,0,0,28,1,0,106,0.062206572769953054,0.4166666666666667,0.8,1.0,1.0,1
166,14,383,13,352,13,210,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.014204545454545454,0,0.0,0,0.0,26,0.12380952380952381,0.0,0,0,12,0,0,57,0.16193181818181818,0.0,0.4,0.33333334,0.0,0
167,325,421,309,373,218,206,1,0.003076923076923077,0,0.0,0,0.0,0,0.0,9,0.02912621359223301,4,0.010723860589812333,0,0.0,0,0.0,10,0.04854368932038835,0.12919372294372294,0,0,14,0,0,29,0.0777479892761394,0.18770226537216828,0.13333334,0.0,0.0,0
168,8,972,7,864,5,518,0,0.0,0,0.0,0,0.0,2,0.00205761316872428,0,0.0,6,0.006944444444444444,0,0.0,9,0.010727056019070322,14,0.02702702702702703,0.0,0,0,23,0,0,62,0.07175925925925926,0.2857142857142857,0.2,0.33333334,0.33333334,0
169,10,296,10,249,9,165,0,0.0,2,0.006756756756756757,0,0.0,2,0.006756756756756757,0,0.0,16,0.0642570281124498,0,0.0,0,0.0,17,0.10303030303030303,0.0,0,0,17,0,0,59,0.23694779116465864,0.1,0.4,0.33333334,0.0,0
170,4,76,4,72,3,44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.05555555555555555,0,0.0,0,0.0,2,0.045454545454545456,-0.1,0,0,10,0,0,16,0.2222222222222222,0.25,0.6,0.6666667,0.6666667,1
171,11,853,11,790,9,485,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.017721518987341773,0,0.0,0,0.0,23,0.04742268041237113,0.0,0,0,14,0,0,72,0.09113924050632911,0.18181818181818182,0.8,0.6666667,0.6666667,1
172,13,100,12,89,12,63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.02247191011235955,0,0.0,0,0.0,5,0.07936507936507936,0.6,0,0,11,0,0,21,0.23595505617977527,0.0,0.2,0.33333334,0.33333334,0
173,10,215,10,195,8,127,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.010256410256410256,0,0.0,0,0.0,14,0.11023622047244094,-0.125,0,0,12,0,0,18,0.09230769230769231,0.2,0.2,0.0,0.0,0
174,12,836,12,748,10,444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.004010695187165776,0,0.0,10,0.01366120218579235,16,0.036036036036036036,0.5,0,0,15,0,0,70,0.09358288770053476,0.16666666666666666,0.13333334,0.0,0.0,0
175,20,525,20,471,12,278,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,3,0.006369426751592357,0,0.0,3,0.0064794816414686825,15,0.0539568345323741,0.0,0,0,14,0,0,37,0.07855626326963906,0.35,0.53333336,0.33333334,0.33333334,0
176,9,288,9,254,7,154,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,8,0.031496062992125984,0,0.0,1,0.004016064257028112,7,0.045454545454545456,0.3,0,0,16,0,0,44,0.1732283464566929,0.2222222222222222,0.46666667,0.33333334,0.33333334,0
177,13,1393,12,1218,9,699,0,0.0,4,0.002871500358937545,0,0.0,4,0.002871500358937545,0,0.0,15,0.012315270935960592,0,0.0,26,0.022108843537414966,6,0.008583690987124463,0.0,0,0,14,0,0,52,0.042692939244663386,0.25,0.6,0.6666667,0.6666667,1
178,7,361,7,322,6,201,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.012422360248447204,0,0.0,2,0.006369426751592357,10,0.04975124378109453,-0.1,0,0,12,0,0,51,0.15838509316770186,0.14285714285714285,0.4,0.33333334,0.33333334,0
179,13,784,12,702,8,433,0,0.0,0,0.0,0,0.0,2,0.002551020408163265,0,0.0,8,0.011396011396011397,0,0.0,0,0.0,6,0.013856812933025405,-0.1,0,0,14,0,1,73,0.10398860398860399,0.3333333333333333,0.73333335,0.6666667,1.0,1
180,4,81,4,72,4,45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.013888888888888888,0,0.0,0,0.0,0,0.0,0.0,0,0,12,0,0,1,0.013888888888888888,0.0,0.13333334,0.0,0.0,0
181,28,643,27,580,16,327,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,0.032758620689655175,0,0.0,7,0.012411347517730497,7,0.021406727828746176,-0.07500000000000001,0,0,13,0,1,44,0.07586206896551724,0.4074074074074074,0.53333336,0.6666667,0.6666667,1
182,10,85,9,72,9,46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.027777777777777776,0,0.0,0,0.0,7,0.15217391304347827,0.13636363636363635,0,0,14,0,0,20,0.2777777777777778,0.0,0.0,0.0,0.0,0
183,323,147,307,127,217,81,1,0.0030959752321981426,1,0.006802721088435374,0,0.0,0,0.0,11,0.035830618892508145,0,0.0,0,0.0,0,0.0,4,0.04938271604938271,0.14297785547785546,0,0,14,0,0,20,0.15748031496062992,0.18241042345276873,0.33333334,0.33333334,0.0,0
184,12,677,12,618,9,397,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.009708737864077669,1,0.09090909090909091,2,0.003278688524590164,30,0.07556675062972293,-0.05,0,0,14,0,0,70,0.11326860841423948,0.25,0.6,0.6666667,0.6666667,1
185,9,812,9,716,7,417,0,0.0,0,0.0,0,0.0,2,0.0024630541871921183,0,0.0,37,0.051675977653631286,0,0.0,12,0.01721664275466284,17,0.0407673860911271,0.0,0,0,14,0,0,90,0.12569832402234637,0.2222222222222222,0.33333334,0.33333334,0.0,0
186,10,938,9,835,8,496,0,0.0,1,0.0010660980810234541,0,0.0,1,0.0010660980810234541,0,0.0,11,0.013173652694610778,0,0.0,5,0.006045949214026602,35,0.07056451612903226,0.0,0,0,15,0,0,79,0.09461077844311377,0.1111111111111111,0.06666667,0.0,0.0,0
187,16,573,13,526,9,314,0,0.0,0,0.0,0,0.0,1,0.0017452006980802793,0,0.0,7,0.013307984790874524,0,0.0,0,0.0,25,0.07961783439490445,0.4166666666666667,0,0,14,0,0,64,0.12167300380228137,0.23076923076923078,0.46666667,0.33333334,0.33333334,0
188,17,211,14,192,13,120,0,0.0,0,0.0,1,0.058823529411764705,0,0.0,1,0.07142857142857142,2,0.010416666666666666,0,0.0,0,0.0,10,0.08333333333333333,1.0,0,0,14,0,0,35,0.18229166666666666,0.07142857142857142,0.4,0.6666667,0.6666667,1
189,12,710,12,663,10,399,0,0.0,1,0.0014084507042253522,0,0.0,0,0.0,1,0.08333333333333333,7,0.010558069381598794,0,0.0,0,0.0,40,0.10025062656641603,0.0,0,0,16,0,0,111,0.167420814479638,0.16666666666666666,0.26666668,0.0,0.0,0
190,8,688,8,618,5,392,0,0.0,1,0.0014534883720930232,0,0.0,0,0.0,0,0.0,24,0.038834951456310676,0,0.0,1,0.001644736842105263,7,0.017857142857142856,0.0,0,0,16,0,0,108,0.17475728155339806,0.375,0.46666667,0.33333334,0.33333334,0
191,8,39,7,37,6,23,0,0.0,0,0.0,0,0.0,0,0.0,1,0.14285714285714285,1,0.02702702702702703,0,0.0,0,0.0,4,0.17391304347826086,0.0,0,0,9,0,0,9,0.24324324324324326,0.14285714285714285,0.8,0.6666667,0.6666667,1
192,14,881,11,788,10,483,0,0.0,4,0.004540295119182747,0,0.0,6,0.00681044267877412,0,0.0,6,0.007614213197969543,0,0.0,0,0.0,33,0.06832298136645963,0.13636363636363635,0,0,18,0,0,115,0.14593908629441624,0.09090909090909091,0.53333336,0.6666667,0.6666667,1
193,11,133,11,107,8,85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.018691588785046728,0,0.0,0,0.0,5,0.058823529411764705,0.0,0,0,13,0,0,18,0.16822429906542055,0.18181818181818182,0.2,0.33333334,0.33333334,0
194,10,247,10,213,8,127,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,3,0.014084507042253521,0,0.0,0,0.0,7,0.05511811023622047,-0.4,0,0,13,0,0,31,0.14553990610328638,0.2,0.4,0.33333334,0.33333334,0
195,10,1513,10,1383,8,844,0,0.0,0,0.0,0,0.0,1,0.0006609385327164573,0,0.0,11,0.007953723788864787,0,0.0,0,0.0,35,0.041469194312796206,0.0,0,0,16,0,0,132,0.09544468546637744,0.2,0.26666668,0.33333334,0.33333334,0
196,20,661,20,579,11,348,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0017271157167530224,0,0.0,7,0.012345679012345678,24,0.06896551724137931,-0.5,0,0,14,0,0,74,0.12780656303972365,0.45,0.2,0.33333334,0.33333334,0
197,13,515,12,463,10,291,0,0.0,0,0.0,0,0.0,0,0.0,4,0.3333333333333333,14,0.03023758099352052,0,0.0,4,0.008771929824561403,0,0.0,0.5,0,0,17,0,0,69,0.1490280777537797,0.16666666666666666,0.73333335,0.6666667,1.0,1
198,11,885,10,743,9,453,1,0.09090909090909091,0,0.0,0,0.0,1,0.0011299435028248588,1,0.1,22,0.029609690444145357,0,0.0,3,0.004081632653061225,9,0.019867549668874173,0.0,0,0,31,0,0,83,0.1117092866756393,0.1,0.2,0.33333334,0.33333334,0
199,10,1418,10,1285,8,772,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0023346303501945525,0,0.0,0,0.0,28,0.03626943005181347,0.0,0,0,18,0,0,160,0.1245136186770428,0.2,0.13333334,0.0,0.0,0
200,8,97,8,82,8,54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,10,0,0,21,0.25609756097560976,0.0,0.6,0.6666667,1.0,1
201,10,397,10,364,8,225,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.005494505494505495,0,0.0,0,0.0,18,0.08,0.0,0,0,14,0,0,37,0.10164835164835165,0.2,0.06666667,0.0,0.0,0
