instance,total_tokens_title,total_tokens_content,total_words_title,total_words_content,total_filtered_words_title,total_filtered_words_content,count_exclamations_title,proportion_exclamations_title,count_exclamations_content,proportion_exclamations_content,count_question_title,proportion_question_title,count_question_content,proportion_question_content,count_allcaps_title,proportion_allcaps_title,count_allcaps_content,proportion_allcaps_content,count_contractions_title,proportion_contractions_title,count_contractions_content,proportion_contractions_content,count_words_in_title_in_content,proportion_words_in_title_in_content,sentiment_title,starts_with_number_content,len_longest_word_content,starts_with_5W1H_content,starts_with_5W1H_title,truth_mean,truth_median,truth_mode,label
137,14,587,11,517,8,316,0,0,0,0,0,0,0,0,1,0.090909090909091,6,0.011605415860735,0,0,5,0.009803921568627,21,0.066455696202532,0,0,20,0,0,0.13333333332,0,0,0
138,15,1204,14,1090,9,638,0,0,0,0,0,0,4,0.003322259136213,0,0,15,0.013761467889908,0,0,0,0,63,0.098746081504702,-0.45,0,20,0,0,0.46666666662,0.3333333333,0.3333333333,0
139,9,645,8,577,7,325,0,0,0,0,0,0,2,0.003100775193798,0,0,2,0.003466204506066,0,0,13,0.023131672597865,5,0.015384615384615,0,0,14,0,0,0.93333333332,1,1,1
140,20,980,18,867,12,551,0,0,0,0,0,0,0,0,0,0,10,0.011534025374856,0,0,6,0.0076726342711,47,0.08529945553539,0,0,18,0,0,0.73333333332,1,1,1
141,10,1084,10,907,10,575,0,0,0,0,0,0,1,0.000922509225092,0,0,7,0.007717750826902,0,0,11,0.012276785714286,36,0.062608695652174,0,0,17,0,0,0.39999999996,0.6666666666,0.6666666666,1
142,26,1230,25,1121,18,748,0,0,1,0.000813008130081,0,0,1,0.000813008130081,0,0,26,0.023193577163247,0,0,0,0,63,0.084224598930481,0.078787878787879,0,17,0,0,0.66666666664,0.6666666666,1,1
143,18,507,14,472,11,307,0,0,0,0,0,0,0,0,2,0.142857142857143,9,0.01906779661017,0,0,1,0.002293577981651,25,0.0814332247557,0,0,14,0,0,0.2,0,0,0
144,11,530,11,469,10,302,0,0,0,0,0,0,0,0,1,0.090909090909091,13,0.02771855010661,0,0,0,0,34,0.112582781456954,0,0,14,0,0,0.13333333332,0,0,0
145,30,1174,30,1069,18,631,0,0,0,0,0,0,0,0,1,0.033333333333333,12,0.011225444340505,0,0,2,0.001883239171375,33,0.05229793977813,0,0,13,0,0,0.19999999998,0.3333333333,0.3333333333,0
146,10,1067,10,947,7,623,0,0,0,0,0,0,0,0,0,0,17,0.017951425554382,0,0,0,0,1,0.001605136436597,-0.1,0,17,0,0,0.59999999994,0.6666666666,0.6666666666,1
147,10,355,9,316,8,202,0,0,0,0,0,0,3,0.008450704225352,0,0,6,0.018987341772152,0,0,0,0,19,0.094059405940594,0,0,15,0,0,0.19999999998,0.3333333333,0.3333333333,0
148,23,585,22,521,21,339,0,0,0,0,0,0,1,0.001709401709402,2,0.090909090909091,23,0.044145873320538,0,0,0,0,40,0.117994100294985,0,0,17,0,0,0.66666666666,1,1,1
149,21,237,20,212,19,120,0,0,0,0,0,0,0,0,0,0,3,0.014150943396227,0,0,0,0,3,0.025,0.05,0,17,0,0,0.06666666666,0,0,0
150,12,408,12,366,8,212,0,0,0,0,0,0,0,0,0,0,11,0.030054644808743,0,0,3,0.008474576271186,22,0.10377358490566,0,0,12,0,0,0.4,0,0,0
151,24,801,20,726,14,407,0,0,0,0,0,0,0,0,1,0.05,21,0.028925619834711,0,0,0,0,55,0.135135135135135,-0.291666666666667,0,13,0,0,0.26666666664,0.3333333333,0.3333333333,0
152,14,340,14,311,9,210,0,0,0,0,0,0,0,0,0,0,12,0.038585209003216,0,0,0,0,13,0.061904761904762,0,0,16,0,0,0.06666666666,0,0,0
153,7,1093,7,968,7,699,0,0,0,0,0,0,0,0,0,0,15,0.015495867768595,0,0,0,0,67,0.09585121602289,0.5,0,27,0,0,0.26666666666,0,0,0
154,17,1123,16,1012,12,622,0,0,0,0,0,0,1,0.000890471950134,0,0,4,0.00395256916996,0,0,0,0,65,0.104501607717042,0,0,18,0,0,0.06666666666,0,0,0
155,13,707,9,627,7,372,0,0,1,0.001414427157001,0,0,0,0,0,0,2,0.003189792663477,0,0,0,0,12,0.032258064516129,0,0,15,0,0,0,0,0,0
156,12,350,11,325,9,257,0,0,0,0,0,0,3,0.008571428571429,1,0.090909090909091,8,0.024615384615385,0,0,0,0,10,0.038910505836576,-0.2,0,17,0,0,0.13333333332,0,0,0
157,5,5046,5,4544,5,2791,0,0,0,0,0,0,6,0.001189060642093,1,0.2,37,0.008142605633803,0,0,36,0.008135593220339,7,0.002508061626657,0,0,18,0,0,0.13333333332,0,0,0
158,11,503,10,436,7,284,0,0,0,0,0,0,0,0,1,0.1,14,0.032110091743119,0,0,1,0.002375296912114,16,0.056338028169014,0,0,14,0,0,0.19999999998,0,0,0
159,12,277,11,255,9,158,0,0,0,0,0,0,0,0,0,0,2,0.007843137254902,0,0,0,0,15,0.09493670886076,-0.1,0,15,0,0,0.19999999998,0,0,0
160,13,782,12,685,9,411,0,0,0,0,0,0,0,0,0,0,10,0.014598540145985,0,0,7,0.01043219076006,28,0.068126520681265,0,0,14,0,0,0.2,0,0,0
161,11,528,11,483,11,274,0,0,0,0,0,0,0,0,0,0,13,0.026915113871636,0,0,0,0,8,0.029197080291971,0.125,0,14,0,0,0.26666666664,0.3333333333,0.3333333333,0
162,13,514,13,470,9,304,0,0,0,0,0,0,0,0,1,0.076923076923077,12,0.025531914893617,0,0,0,0,21,0.069078947368421,0.318181818181818,0,15,0,0,0.26666666666,0,0,0
163,8,610,8,556,6,356,0,0,0,0,0,0,0,0,0,0,3,0.005395683453237,0,0,1,0.001838235294118,13,0.036516853932584,0,0,15,0,0,0.26666666664,0.3333333333,0.3333333333,0
164,14,197,14,167,10,111,0,0,0,0,0,0,0,0,0,0,1,0.005988023952096,0,0,2,0.012269938650307,7,0.063063063063063,-0.5,0,12,0,1,0.53333333328,0.6666666666,0.6666666666,1
165,13,318,13,275,11,189,0,0,4,0.012578616352201,0,0,0,0,0,0,4,0.014545454545455,0,0,5,0.0187265917603,6,0.031746031746032,0,0,10,0,0,0.59999999996,0.6666666666,0.6666666666,1
166,7,296,7,211,7,125,0,0,5,0.016891891891892,0,0,0,0,0,0,1,0.004739336492891,0,0,0,0,2,0.016,1,0,9,0,0,0.8,1,1,1
167,4,26,4,14,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136363636363636,0,9,0,0,0.13333333332,0,0,0
168,12,788,12,629,12,434,0,0,1,0.001269035532995,0,0,1,0.001269035532995,0,0,11,0.017488076311606,0,0,0,0,1,0.002304147465438,0.375,0,13,0,0,0.59999999998,0.3333333333,0.3333333333,0
169,11,925,11,817,9,503,0,0,0,0,0,0,2,0.002162162162162,0,0,4,0.004895960832313,0,0,1,0.001298701298701,23,0.045725646123261,0.75,0,16,0,0,0.39999999998,0.3333333333,0,0
170,10,1807,10,1529,10,893,0,0,13,0.007194244604317,0,0,2,0.001106806862203,0,0,56,0.036625245258339,0,0,12,0.007838014369693,18,0.020156774916014,1,0,14,0,0,0.7333333333,0.6666666666,0.6666666666,1
171,18,2860,16,2512,8,1502,0,0,0,0,0,0,1,0.00034965034965,0,0,77,0.030652866242038,0,0,24,0.009937888198758,45,0.029960053262317,0.375,0,20,0,0,0.26666666664,0,0,0
172,17,1067,16,969,13,707,0,0,2,0.001874414245548,0,0,1,0.000937207122774,0,0,7,0.007223942208462,0,0,0,0,3,0.004243281471004,-0.132575757575758,0,16,0,0,0.66666666662,0.6666666666,0.6666666666,1
173,39,726,36,654,21,372,0,0,1,0.00137741046832,0,0,5,0.006887052341598,1,0.027777777777778,25,0.03822629969419,0,0,8,0.012422360248447,45,0.120967741935484,-0.25,0,15,0,0,0.33333333332,0.3333333333,0.3333333333,0
174,16,711,15,662,11,413,0,0,0,0,0,0,1,0.0014064697609,0,0,0,0,0,0,0,0,10,0.024213075060533,0.2,0,17,0,0,0.93333333332,1,1,1
175,9,4414,9,3803,8,2161,0,0,1,0.000226551880381,0,0,8,0.001812415043045,0,0,86,0.022613726005785,0,0,49,0.013428336530556,7,0.003239241092087,1,0,15,0,1,0.2,0,0,0
176,14,211,14,190,13,120,0,0,0,0,0,0,0,0,1,0.071428571428572,1,0.005263157894737,0,0,1,0.005405405405405,18,0.15,0,0,14,0,0,0.13333333332,0,0,0
177,8,48,8,44,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.46666666664,0.6666666666,0.6666666666,1
178,9,1629,8,1471,6,857,0,0,1,0.00061387354205,1,0.111111111111111,1,0.00061387354205,0,0,14,0.009517335146159,0,0,0,0,15,0.017502917152859,0,0,21,0,0,0.39999999998,0.3333333333,0,0
179,15,173,11,134,11,93,0,0,0,0,0,0,0,0,1,0.090909090909091,9,0.067164179104478,0,0,0,0,8,0.086021505376344,-0.177777777777778,0,15,0,0,0.26666666666,0,0,0
180,15,391,14,344,9,216,0,0,0,0,0,0,4,0.010230179028133,0,0,15,0.043604651162791,0,0,2,0.00609756097561,14,0.064814814814815,0,0,24,0,0,0.19999999998,0,0,0
181,9,368,9,309,8,217,0,0,1,0.002717391304348,0,0,4,0.010869565217391,1,0.111111111111111,11,0.035598705501618,0,0,8,0.027027027027027,5,0.023041474654378,0.2,0,14,0,0,0.79999999996,0.6666666666,0.6666666666,1
182,12,316,10,277,7,199,0,0,0,0,0,0,0,0,0,0,8,0.028880866425993,0,0,0,0,7,0.035175879396985,-0.4,0,15,0,0,0.59999999996,0.6666666666,0.6666666666,1
183,13,707,12,627,8,395,0,0,0,0,0,0,0,0,1,0.083333333333333,16,0.025518341307815,0,0,2,0.003273322422259,40,0.10126582278481,0,0,14,0,0,0.13333333332,0,0,0
184,8,41,7,26,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.538461538461538,0,0,42,0,0,0.33333333332,0.3333333333,0.3333333333,0
185,11,335,9,287,8,180,0,0,0,0,0,0,1,0.002985074626866,0,0,16,0.055749128919861,0,0,1,0.00355871886121,8,0.044444444444445,0,0,48,0,0,0.46666666664,0.3333333333,0.3333333333,0
186,11,657,11,600,9,413,0,0,0,0,0,0,0,0,1,0.090909090909091,9,0.015,0,0,0,0,7,0.016949152542373,0,0,14,0,0,0.33333333332,0,0,0
187,15,260,15,236,15,150,0,0,0,0,0,0,0,0,0,0,3,0.01271186440678,0,0,0,0,4,0.026666666666667,0,0,19,0,0,0.5333333333,0.3333333333,0.3333333333,0
188,20,555,20,482,14,295,0,0,0,0,0,0,1,0.001801801801802,0,0,3,0.006224066390042,0,0,4,0.008350730688935,35,0.11864406779661,-0.5,0,12,0,0,0.26666666664,0.3333333333,0.3333333333,0
189,7,94,6,82,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0.46666666664,0.3333333333,0.3333333333,0
190,13,811,12,641,8,425,0,0,3,0.003699136868064,0,0,0,0,0,0,25,0.039001560062403,0,0,2,0.003205128205128,9,0.021176470588235,-0.3,0,19,0,0,0.46666666666,0.3333333333,0,0
191,13,263,12,219,10,151,0,0,0,0,0,0,0,0,0,0,10,0.045662100456621,0,0,5,0.023696682464455,15,0.099337748344371,0,0,13,0,0,0.19999999998,0,0,0
192,18,815,16,734,11,429,0,0,0,0,0,0,1,0.001226993865031,2,0.125,25,0.034059945504087,0,0,4,0.005547850208044,23,0.053613053613054,0.3,0,17,0,1,0.39999999998,0.3333333333,0.3333333333,0
193,35,2814,30,2487,19,1610,0,0,1,0.000355366027008,1,0.028571428571429,3,0.001066098081023,1,0.033333333333333,70,0.028146361077604,0,0,12,0.004899959167007,115,0.071428571428572,-0.1,0,17,0,0,0.13333333332,0,0,0
194,11,356,11,321,9,209,0,0,0,0,0,0,0,0,0,0,2,0.006230529595016,0,0,0,0,11,0.052631578947369,0.5,0,14,0,0,0.13333333332,0,0,0
195,10,1406,10,1231,8,788,0,0,0,0,0,0,3,0.002133712660028,0,0,13,0.010560519902518,0,0,16,0.013490725126476,44,0.055837563451777,0,0,14,0,0,0.06666666666,0,0,0
196,8,1288,7,1147,5,674,0,0,0,0,0,0,3,0.002329192546584,1,0.142857142857143,9,0.007846556233653,0,0,1,0.00087260034904,10,0.014836795252226,0,0,17,0,0,0.19999999998,0,0,0
197,10,416,8,371,7,231,0,0,0,0,0,0,0,0,1,0.125,7,0.018867924528302,0,0,0,0,21,0.090909090909091,0,0,14,0,0,0.26666666664,0,0,0
198,18,271,18,239,18,150,0,0,4,0.014760147601476,0,0,0,0,0,0,3,0.01255230125523,0,0,1,0.004201680672269,3,0.02,0,0,17,0,0,0.26666666664,0.3333333333,0.3333333333,0
199,10,149,10,133,8,92,0,0,0,0,0,0,0,0,0,0,2,0.015037593984962,0,0,0,0,16,0.173913043478261,0,0,17,0,0,0.2,0,0,0
200,10,874,10,795,8,479,0,0,0,0,0,0,0,0,0,0,1,0.00125786163522,0,0,0,0,36,0.075156576200418,0,0,16,0,0,0.26666666664,0.3333333333,0.3333333333,0
201,12,658,12,599,10,368,0,0,0,0,0,0,0,0,0,0,7,0.011686143572621,0,0,0,0,16,0.043478260869565,0.2,0,14,0,0,0.26666666664,0.3333333333,0.3333333333,0
202,13,648,13,574,8,374,0,0,0,0,0,0,0,0,0,0,4,0.006968641114983,0,0,3,0.005291005291005,27,0.072192513368984,-0.4,0,15,0,0,0.3333333333,0.3333333333,0.3333333333,0
203,13,259,10,226,10,152,0,0,1,0.003861003861004,0,0,0,0,0,0,3,0.013274336283186,0,0,0,0,17,0.111842105263158,0,0,12,0,0,0.19999999998,0,0,0
204,12,1033,12,921,9,619,0,0,0,0,0,0,0,0,0,0,11,0.011943539630836,0,0,0,0,3,0.004846526655897,0,0,21,0,0,0.39999999996,0.3333333333,0.3333333333,0
205,17,942,16,872,11,575,0,0,0,0,0,0,0,0,0,0,5,0.005733944954128,0,0,0,0,68,0.118260869565217,0.2,0,20,0,0,0.26666666664,0.3333333333,0.3333333333,0
206,13,751,12,650,11,431,0,0,0,0,0,0,0,0,0,0,15,0.023076923076923,0,0,5,0.007824726134585,6,0.013921113689095,0.433333333333333,0,20,0,0,0.26666666664,0.3333333333,0.3333333333,0
207,9,392,9,347,8,209,0,0,0,0,0,0,0,0,1,0.111111111111111,9,0.025936599423631,0,0,7,0.021021021021021,21,0.100478468899522,0,0,12,0,0,0.53333333332,0.3333333333,0.3333333333,0
208,9,660,9,591,7,340,0,0,0,0,0,0,0,0,0,0,9,0.015228426395939,0,0,0,0,18,0.052941176470588,0,0,16,0,0,0,0,0,0
209,16,630,15,556,10,338,0,0,9,0.014285714285714,0,0,0,0,0,0,10,0.017985611510791,0,0,0,0,21,0.062130177514793,0,0,15,0,0,0.2,0,0,0
210,7,694,7,612,7,381,0,0,1,0.001440922190202,0,0,3,0.004322766570605,0,0,4,0.006535947712418,0,0,1,0.001633986928105,14,0.036745406824147,0,0,15,0,0,0.3333333333,0.3333333333,0,0
211,11,914,10,824,6,472,0,0,0,0,0,0,2,0.00218818380744,0,0,3,0.003640776699029,0,0,3,0.003663003663004,13,0.027542372881356,0.1,0,13,0,0,0.4,0,0,0
212,15,147,15,132,9,78,0,0,0,0,0,0,0,0,0,0,1,0.007575757575758,0,0,2,0.015503875968992,2,0.025641025641026,0.6,0,11,0,0,0.3333333333,0.3333333333,0,0
213,11,446,11,408,9,271,0,0,0,0,0,0,0,0,1,0.090909090909091,13,0.031862745098039,0,0,0,0,7,0.025830258302583,0,0,14,0,0,0.39999999996,0.6666666666,0.6666666666,1
214,3,610,3,512,3,403,0,0,7,0.011475409836066,0,0,2,0.00327868852459,1,0.333333333333333,7,0.013671875,0,0,5,0.010141987829615,1,0.002481389578164,0,0,30,0,0,0,0,0,0
215,20,1302,19,1203,13,707,0,0,1,0.000768049155146,1,0.05,5,0.00384024577573,0,0,8,0.00665004156276,1,0.055555555555556,2,0.001833180568286,58,0.082036775106082,0.285714285714286,0,16,0,0,0.53333333332,0.3333333333,0.3333333333,0
216,12,679,12,605,11,341,0,0,0,0,0,0,0,0,0,0,35,0.057851239669422,0,0,7,0.011764705882353,10,0.029325513196481,0,0,13,0,0,0.26666666664,0.3333333333,0.3333333333,0
217,9,96,9,83,6,57,0,0,1,0.010416666666667,0,0,0,0,0,0,4,0.048192771084337,0,0,0,0,6,0.105263157894737,0,0,13,0,0,0.33333333332,0.3333333333,0.3333333333,0
218,13,301,12,261,10,166,0,0,0,0,0,0,0,0,1,0.083333333333333,4,0.015325670498084,0,0,0,0,11,0.066265060240964,0,0,15,0,0,0.33333333332,0.3333333333,0.3333333333,0
219,13,1824,13,1636,12,1005,0,0,0,0,0,0,1,0.000548245614035,1,0.076923076923077,8,0.004889975550122,0,0,0,0,24,0.023880597014925,0,0,21,0,0,0.26666666664,0.3333333333,0.3333333333,0
220,20,170,19,153,14,91,0,0,0,0,0,0,0,0,0,0,1,0.006535947712418,0,0,0,0,11,0.120879120879121,0,0,12,0,0,0.26666666664,0.3333333333,0.3333333333,0
221,12,444,11,398,9,244,0,0,0,0,0,0,0,0,0,0,13,0.032663316582915,0,0,2,0.005050505050505,5,0.020491803278689,-0.1,0,13,0,0,0.13333333332,0,0,0
222,10,11815,10,10399,9,6617,0,0,4,0.000338552687262,0,0,24,0.002031316123572,1,0.1,48,0.004615828445043,0,0,239,0.023938301282051,274,0.041408493274898,0.45,0,38,0,0,0.59999999996,0.6666666666,0.6666666666,1
223,10,677,10,585,7,351,0,0,0,0,0,0,0,0,0,0,13,0.022222222222222,0,0,3,0.005235602094241,20,0.056980056980057,0,0,14,0,0,0.33333333332,0.3333333333,0.3333333333,0
224,13,464,12,408,11,246,0,0,0,0,0,0,1,0.002155172413793,0,0,7,0.017156862745098,0,0,5,0.012594458438287,38,0.154471544715447,0,0,17,0,0,0.2,0,0,0
225,8,79,8,71,7,47,0,0,0,0,0,0,0,0,1,0.125,1,0.014084507042254,0,0,0,0,1,0.021276595744681,0,0,14,0,0,0,0,0,0
226,34,212,32,191,15,117,0,0,0,0,0,0,1,0.004716981132075,0,0,5,0.026178010471204,1,0.032258064516129,0,0,2,0.017094017094017,-0.0125,0,11,0,0,0.06666666666,0,0,0
227,11,90,9,81,7,56,0,0,0,0,0,0,0,0,0,0,1,0.012345679012346,1,0.125,3,0.038461538461539,14,0.25,0,0,10,0,0,0.19999999998,0.3333333333,0.3333333333,0
228,3,224,3,200,2,125,0,0,0,0,0,0,0,0,0,0,5,0.025,0,0,0,0,2,0.016,0,0,15,0,0,0.19999999998,0,0,0
229,28,1199,26,1085,18,684,0,0,0,0,0,0,0,0,0,0,5,0.004608294930876,0,0,5,0.004646840148699,81,0.118421052631579,0.166666666666667,0,13,0,0,0.13333333332,0,0,0
230,15,319,14,271,14,159,0,0,0,0,0,0,0,0,1,0.071428571428572,1,0.003690036900369,0,0,1,0.003759398496241,7,0.044025157232704,-0.1,0,17,0,0,0.06666666666,0,0,0
231,9,974,8,896,6,567,0,0,0,0,0,0,0,0,1,0.125,10,0.011160714285714,0,0,0,0,19,0.033509700176367,0.16,0,14,0,0,0.06666666666,0,0,0
232,10,650,10,592,8,378,0,0,0,0,0,0,0,0,0,0,10,0.016891891891892,0,0,0,0,7,0.018518518518519,0,0,15,0,0,0.39999999998,0.3333333333,0,0
233,10,692,9,634,9,392,0,0,0,0,0,0,0,0,0,0,8,0.012618296529969,0,0,0,0,7,0.017857142857143,0,0,16,0,0,0.06666666666,0,0,0
234,12,2082,12,1856,7,1008,0,0,0,0,0,0,8,0.003842459173871,0,0,44,0.023706896551724,0,0,0,0,73,0.072420634920635,0.5,0,15,0,0,0.2,0,0,0
235,12,322,11,282,9,176,0,0,0,0,0,0,0,0,0,0,4,0.014184397163121,0,0,0,0,20,0.113636363636364,0.05,0,14,0,0,0.06666666666,0,0,0
236,8,170,8,151,7,89,0,0,0,0,0,0,0,0,0,0,1,0.006622516556291,0,0,0,0,14,0.157303370786517,0,0,12,0,0,0.13333333332,0,0,0
237,14,238,14,222,14,126,0,0,0,0,0,0,0,0,0,0,2,0.009009009009009,0,0,2,0.009259259259259,5,0.03968253968254,0,0,19,0,0,0.66666666664,0.6666666666,0.6666666666,1
238,15,794,14,742,11,468,0,0,0,0,0,0,0,0,2,0.142857142857143,11,0.014824797843666,0,0,0,0,37,0.079059829059829,0.4,0,14,0,0,0,0,0,0
239,18,108,18,95,11,60,0,0,0,0,0,0,0,0,1,0.055555555555556,1,0.010526315789474,0,0,0,0,10,0.166666666666667,0.45,0,17,0,0,0.3333333333,0.3333333333,0,0
240,9,104,8,91,8,61,0,0,0,0,0,0,0,0,0,0,3,0.032967032967033,0,0,0,0,6,0.098360655737705,0.1,0,13,0,0,0,0,0,0
241,8,412,8,380,7,238,0,0,0,0,0,0,0,0,0,0,6,0.015789473684211,0,0,0,0,19,0.079831932773109,0,0,21,0,0,0.19999999998,0,0,0
242,17,414,15,360,15,225,0,0,1,0.002415458937198,0,0,3,0.007246376811594,0,0,13,0.036111111111111,0,0,4,0.011428571428572,1,0.004444444444444,0.25,0,11,0,0,0.93333333332,1,1,1
243,27,616,23,546,18,324,0,0,0,0,0,0,1,0.001623376623377,2,0.086956521739131,21,0.038461538461539,0,0,16,0.030888030888031,35,0.108024691358025,0,0,12,0,0,0.3333333333,0.3333333333,0,0
244,5,82,5,74,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.06,0,0,12,0,0,0.13333333332,0,0,0
245,11,955,10,867,8,558,0,0,0,0,0,0,0,0,0,0,15,0.017301038062284,0,0,4,0.004920049200492,22,0.039426523297491,-0.125,0,14,0,0,0,0,0,0
246,7,617,7,556,7,357,0,0,1,0.00162074554295,0,0,2,0.0032414910859,0,0,3,0.005395683453237,0,0,0,0,1,0.002801120448179,0,0,13,0,0,0.66666666664,0.6666666666,1,1
247,9,816,9,693,8,452,0,0,0,0,0,0,1,0.001225490196078,0,0,8,0.011544011544012,0,0,5,0.007309941520468,14,0.030973451327434,0,0,20,0,0,0.66666666664,0.6666666666,1,1
248,13,569,12,522,12,309,0,0,0,0,0,0,0,0,0,0,11,0.021072796934866,0,0,0,0,5,0.016181229773463,0.55,0,12,1,0,0.66666666664,0.6666666666,1,1
249,12,1389,12,1280,10,816,0,0,0,0,0,0,0,0,0,0,7,0.00546875,0,0,0,0,35,0.042892156862745,0.268181818181818,0,18,0,0,0.46666666664,0.3333333333,0.3333333333,0
250,17,289,14,246,14,175,0,0,0,0,0,0,1,0.003460207612457,1,0.071428571428572,2,0.008130081300813,0,0,0,0,8,0.045714285714286,-0.2,0,13,0,0,0.3333333333,0.3333333333,0,0
251,17,426,14,372,11,227,0,0,0,0,0,0,0,0,0,0,4,0.010752688172043,0,0,4,0.011299435028249,21,0.092511013215859,-0.4,0,13,0,0,0.53333333332,0.6666666666,1,1
252,9,42,9,35,9,25,0,0,2,0.047619047619048,0,0,0,0,1,0.111111111111111,0,0,0,0,0,0,2,0.08,0.2,0,8,0,0,0.7333333333,0.6666666666,0.6666666666,1
253,10,354,10,330,9,199,0,0,0,0,0,0,0,0,1,0.1,6,0.018181818181818,0,0,0,0,7,0.035175879396985,0,0,13,0,0,0.19999999998,0,0,0
254,14,609,14,558,10,425,0,0,0,0,0,0,3,0.004926108374384,0,0,11,0.019713261648746,0,0,4,0.007434944237918,18,0.042352941176471,0,0,14,0,0,0.59999999996,0.6666666666,0.6666666666,1
255,13,420,12,382,9,251,0,0,0,0,0,0,0,0,1,0.083333333333333,8,0.020942408376963,0,0,0,0,23,0.091633466135458,0,0,14,0,0,0.2,0,0,0
256,10,1750,9,1564,6,917,0,0,0,0,1,0.1,11,0.006285714285714,0,0,21,0.013427109974425,0,0,0,0,35,0.038167938931298,0,0,20,0,1,0.66666666662,0.6666666666,0.6666666666,1
257,12,376,12,308,7,216,0,0,3,0.007978723404255,0,0,0,0,0,0,17,0.055194805194805,0,0,1,0.003460207612457,9,0.041666666666667,0.5,0,30,0,0,0.59999999998,0.6666666666,1,1
258,12,827,10,747,9,442,0,0,0,0,0,0,0,0,0,0,10,0.01338688085676,0,0,0,0,6,0.013574660633484,-0.2,0,14,0,0,0.19999999998,0.3333333333,0.3333333333,0
259,10,890,10,803,7,440,0,0,0,0,0,0,0,0,1,0.1,4,0.004981320049813,0,0,0,0,6,0.013636363636364,-0.35,0,13,0,0,0.66666666662,0.6666666666,0.6666666666,1
260,11,78,10,70,9,50,0,0,0,0,0,0,0,0,1,0.1,4,0.057142857142857,0,0,0,0,9,0.18,0,0,15,0,0,0.13333333332,0,0,0
261,10,296,10,259,8,149,0,0,1,0.003378378378378,0,0,0,0,0,0,5,0.019305019305019,0,0,0,0,18,0.120805369127517,0,0,13,0,0,0.26666666666,0,0,0
262,8,576,8,533,7,353,0,0,0,0,0,0,0,0,0,0,19,0.035647279549719,0,0,0,0,20,0.056657223796034,0,0,18,0,0,0.79999999998,1,1,1
263,27,170,24,157,18,88,0,0,0,0,1,0.037037037037037,0,0,1,0.041666666666667,0,0,0,0,1,0.006369426751592,16,0.181818181818182,-0.35,0,19,0,0,0.66666666662,0.6666666666,0.6666666666,1
264,14,339,13,308,8,211,0,0,0,0,0,0,0,0,0,0,2,0.006493506493507,0,0,0,0,19,0.090047393364929,-0.155555555555556,0,14,0,0,0.13333333332,0,0,0
265,13,778,12,689,11,434,0,0,0,0,0,0,3,0.003856041131105,0,0,8,0.011611030478955,0,0,9,0.013473053892216,28,0.064516129032258,0.1,0,17,0,0,0.13333333332,0,0,0
266,9,287,8,247,7,156,0,0,0,0,0,0,0,0,0,0,1,0.004048582995951,0,0,1,0.004115226337449,5,0.032051282051282,0,0,14,0,0,0,0,0,0
267,11,287,11,260,9,164,0,0,0,0,0,0,0,0,0,0,2,0.007692307692308,0,0,0,0,17,0.103658536585366,-0.133333333333333,0,21,0,0,0.13333333332,0,0,0
268,12,494,12,449,10,283,0,0,0,0,0,0,0,0,0,0,4,0.00890868596882,0,0,1,0.002283105022831,27,0.095406360424028,-0.2,0,15,0,0,0.13333333332,0,0,0
269,7,936,7,821,7,483,0,0,0,0,0,0,0,0,0,0,7,0.008526187576127,0,0,9,0.011180124223603,12,0.024844720496894,-0.2,0,26,0,0,0.06666666666,0,0,0
270,16,1289,14,1180,10,806,0,0,0,0,0,0,1,0.00077579519007,1,0.071428571428572,18,0.015254237288136,0,0,0,0,62,0.076923076923077,0.125,0,17,0,0,0.13333333332,0,0,0
271,14,1603,13,1422,10,883,0,0,2,0.001247660636307,0,0,5,0.003119151590767,1,0.076923076923077,41,0.028832630098453,0,0,0,0,107,0.121177802944507,0,0,14,0,0,0.19999999998,0,0,0
272,11,859,10,762,9,468,0,0,0,0,0,0,0,0,0,0,2,0.002624671916011,0,0,2,0.002642007926024,14,0.02991452991453,0.133333333333333,0,16,0,0,0.3333333333,0.3333333333,0,0
273,14,863,14,776,12,513,0,0,2,0.002317497103129,0,0,0,0,1,0.071428571428572,11,0.014175257731959,0,0,0,0,47,0.091617933723197,0,0,15,0,0,0.06666666666,0,0,0
274,5,514,5,443,4,286,0,0,0,0,0,0,1,0.001945525291829,0,0,2,0.00451467268623,0,0,0,0,20,0.06993006993007,0,0,18,0,0,0.33333333332,0.3333333333,0.3333333333,0
275,11,242,11,210,9,126,0,0,0,0,0,0,0,0,1,0.090909090909091,1,0.004761904761905,0,0,1,0.004830917874396,14,0.111111111111111,-0.2,0,13,0,0,0,0,0,0
276,13,847,13,748,12,447,0,0,0,0,0,0,0,0,0,0,11,0.014705882352941,0,0,0,0,15,0.033557046979866,0.2,0,15,0,0,0.79999999998,1,1,1
277,15,740,12,540,12,437,0,0,0,0,0,0,0,0,0,0,6,0.011111111111111,0,0,0,0,23,0.052631578947369,0.193181818181818,0,17,0,0,0.19999999998,0,0,0
