instance,total_tokens_title,total_tokens_content,total_words_title,total_words_content,total_filtered_words_title,total_filtered_words_content,count_exclamations_title,proportion_exclamations_title,count_exclamations_content,proportion_exclamations_content,count_question_title,proportion_question_title,count_question_content,proportion_question_content,count_allcaps_title,proportion_allcaps_title,count_allcaps_content,proportion_allcaps_content,count_contractions_title,proportion_contractions_title,count_contractions_content,proportion_contractions_content,count_words_in_title_in_content,proportion_words_in_title_in_content,sentiment_title,starts_with_number_title,starts_with_number_content,len_longest_word_content,starts_with_5W1H_content,starts_with_5W1H_title,number_of_proper_nouns_in_content,proportion_number_proper_nouns_in_content,truth_mean,truth_median,truth_mode,label
103,11,682,10,568,6,355,0,0.0,0,0.0,0,0.0,2,0.002932551319648094,0,0.0,9,0.01584507042253521,0,0.0,6,0.010869565217391304,26,0.07323943661971831,0.0,0,0,16,0,0,77,0.13556338028169015,0.19999999997999998,0.0,0.0,0
104,12,441,11,395,10,273,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.007594936708860759,0,0.0,0,0.0,7,0.02564102564102564,0.0,0,0,16,0,0,87,0.22025316455696203,0.39999999995999996,0.3333333333,0.3333333333,0
105,13,1115,13,905,11,754,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07692307692307693,21,0.023204419889502764,0,0.0,0,0.0,25,0.033156498673740056,0.425,0,0,15,0,0,440,0.4861878453038674,0.59999999996,0.6666666666,0.6666666666,1
106,16,1281,14,1157,8,693,0,0.0,0,0.0,1,0.0625,0,0.0,0,0.0,6,0.005185825410544511,0,0.0,0,0.0,14,0.020202020202020204,-0.05,0,0,21,0,0,60,0.05185825410544512,0.26666666664,0.3333333333,0.3333333333,0
107,13,343,13,287,10,191,0,0.0,0,0.0,0,0.0,2,0.0058309037900874635,0,0.0,8,0.027874564459930314,0,0.0,0,0.0,32,0.16753926701570682,0.0,0,0,13,0,0,44,0.15331010452961671,0.06666666666,0.0,0.0,0
108,10,82,10,76,9,50,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.14,0.0,0,0,16,0,0,5,0.06578947368421052,0.5333333333,0.3333333333,0.3333333333,0
109,15,774,14,684,10,391,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0014619883040935672,0,0.0,0,0.0,35,0.08951406649616368,0.4875,0,0,19,1,0,55,0.0804093567251462,0.5333333333,0.3333333333,0.3333333333,0
110,11,842,11,721,11,405,0,0.0,1,0.0011876484560570072,0,0.0,2,0.0023752969121140144,0,0.0,15,0.020804438280166437,0,0.0,1,0.0015037593984962407,3,0.007407407407407408,0.15,0,0,12,0,0,48,0.06657420249653259,0.86666666664,1.0,1.0,1
111,20,1463,18,1314,11,773,0,0.0,0,0.0,0,0.0,4,0.002734107997265892,0,0.0,11,0.00837138508371385,0,0.0,0,0.0,53,0.0685640362225097,0.0,0,0,17,0,0,139,0.10578386605783865,0.3333333333,0.3333333333,0.0,0
112,16,786,15,719,14,416,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,0.03616133518776078,0,0.0,0,0.0,19,0.04567307692307692,0.0,0,0,14,0,0,103,0.14325452016689846,0.46666666664,0.3333333333,0.3333333333,0
113,14,706,12,609,7,395,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.006568144499178982,0,0.0,5,0.008361204013377926,24,0.060759493670886074,0.0,0,0,20,0,0,74,0.12151067323481117,0.06666666666,0.0,0.0,0
114,15,1117,15,1012,11,617,0,0.0,27,0.024171888988361683,0,0.0,1,0.0008952551477170994,0,0.0,41,0.040513833992094864,1,0.07142857142857142,31,0.03263157894736842,36,0.05834683954619125,-0.23636363636363628,0,0,15,0,0,40,0.039525691699604744,0.53333333332,0.6666666666,1.0,1
115,16,421,15,370,10,251,0,0.0,0,0.0,0,0.0,2,0.004750593824228029,0,0.0,0,0.0,0,0.0,0,0.0,28,0.11155378486055777,0.3333333333333333,0,0,19,0,0,59,0.15945945945945947,0.66666666662,0.6666666666,0.6666666666,1
116,13,127,13,115,7,83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.017391304347826087,1,0.09090909090909091,1,0.009009009009009009,16,0.1927710843373494,0.0,0,0,11,0,0,31,0.26956521739130435,0.26666666664,0.3333333333,0.3333333333,0
117,14,730,14,665,9,415,0,0.0,1,0.0013698630136986301,0,0.0,1,0.0013698630136986301,0,0.0,10,0.015037593984962405,0,0.0,0,0.0,35,0.08433734939759036,0.0,0,0,16,0,0,125,0.18796992481203006,0.2,0.0,0.0,0
118,12,561,12,497,8,312,0,0.0,0,0.0,0,0.0,1,0.0017825311942959,0,0.0,12,0.02414486921529175,0,0.0,1,0.0020408163265306124,14,0.04487179487179487,0.13636363636363635,0,0,18,0,0,53,0.10663983903420524,0.39999999997999997,0.3333333333,0.0,0
119,14,1516,13,1329,13,799,0,0.0,0,0.0,0,0.0,1,0.0006596306068601583,1,0.07692307692307693,20,0.015048908954100828,0,0.0,5,0.0037936267071320183,16,0.02002503128911139,0.17222222222222222,0,0,16,0,0,167,0.1256583897667419,0.39999999997999997,0.3333333333,0.0,0
120,9,2194,9,1913,8,1188,0,0.0,1,0.00045578851412944393,0,0.0,3,0.0013673655423883319,0,0.0,45,0.023523261892315735,0,0.0,20,0.011154489682097044,13,0.010942760942760943,0.35,0,0,17,0,0,156,0.08154730789336122,0.66666666664,0.6666666666,0.6666666666,1
121,15,1718,13,1559,10,979,0,0.0,1,0.0005820721769499418,0,0.0,0,0.0,1,0.07692307692307693,17,0.010904425914047467,0,0.0,0,0.0,38,0.03881511746680286,0.0,0,0,16,0,0,325,0.20846696600384862,0.26666666666,0.0,0.0,0
122,8,1745,8,1560,7,928,0,0.0,5,0.0028653295128939827,0,0.0,14,0.008022922636103151,0,0.0,39,0.025,0,0.0,0,0.0,21,0.022629310344827586,0.7,0,0,17,0,0,106,0.06794871794871794,0.86666666664,1.0,1.0,1
123,19,949,17,862,8,506,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.009280742459396751,1,0.0625,1,0.00117096018735363,18,0.03557312252964427,0.05000000000000002,0,0,21,0,0,104,0.12064965197215777,0.39999999995999996,0.3333333333,0.3333333333,0
124,17,399,14,359,9,225,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.011142061281337047,0,0.0,0,0.0,21,0.09333333333333334,0.0,0,0,12,0,0,62,0.17270194986072424,0.26666666666,0.0,0.0,0
125,10,99,10,86,7,56,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,3,0.03488372093023256,0,0.0,1,0.011904761904761904,7,0.125,0.0,0,0,14,0,0,7,0.08139534883720931,0.26666666666,0.0,0.0,0
126,17,257,16,228,15,140,0,0.0,2,0.007782101167315175,0,0.0,0,0.0,3,0.1875,15,0.06578947368421052,0,0.0,0,0.0,7,0.05,0.13636363636363635,0,0,19,0,0,31,0.13596491228070176,0.33333333332,0.0,0.0,0
127,12,722,12,651,11,401,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.019969278033794162,0,0.0,6,0.009345794392523364,2,0.004987531172069825,-0.4,0,0,16,0,0,43,0.06605222734254992,0.59999999998,0.6666666666,1.0,1
128,13,272,13,245,12,157,0,0.0,0,0.0,0,0.0,1,0.003676470588235294,0,0.0,8,0.0326530612244898,0,0.0,2,0.008438818565400843,18,0.11464968152866242,0.05000000000000002,0,0,18,0,1,42,0.17142857142857143,0.66666666662,0.6666666666,0.6666666666,1
129,11,358,11,319,11,196,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.009404388714733543,0,0.0,3,0.010638297872340425,20,0.10204081632653061,0.0,0,0,17,0,0,59,0.18495297805642633,0.39999999995999996,0.3333333333,0.3333333333,0
130,7,634,7,563,6,353,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.021314387211367674,0,0.0,2,0.0035842293906810036,33,0.09348441926345609,0.0,0,0,17,0,0,83,0.14742451154529307,0.06666666666,0.0,0.0,0
131,27,485,26,441,21,274,0,0.0,0,0.0,1,0.037037037037037035,0,0.0,0,0.0,4,0.009070294784580499,0,0.0,3,0.006864988558352402,23,0.08394160583941605,-0.06416666666666665,0,0,20,0,0,26,0.05895691609977324,0.7333333333,0.6666666666,0.6666666666,1
132,14,2345,13,2098,11,1430,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,0.016682554814108675,0,0.0,9,0.0044753853804077575,72,0.05034965034965035,0.3,0,0,21,0,0,396,0.18875119161105816,0.0,0.0,0.0,0
133,19,6336,17,5473,14,3131,0,0.0,1,0.00015782828282828284,0,0.0,105,0.016571969696969696,0,0.0,176,0.03215786588708204,0,0.0,123,0.024497112129057957,92,0.029383583519642285,0.16818181818181818,0,0,35,0,0,271,0.04951580486022291,0.39999999995999996,0.3333333333,0.3333333333,0
134,8,421,7,377,7,224,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.026525198938992044,0,0.0,3,0.008403361344537815,12,0.05357142857142857,0.2,0,0,13,0,0,54,0.14323607427055704,0.13333333332,0.0,0.0,0
135,8,127,8,119,7,70,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,5,0.07142857142857142,0.1,0,0,12,0,0,11,0.09243697478991597,0.26666666664,0.0,0.0,0
136,9,322,7,281,6,194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.014234875444839857,0,0.0,0,0.0,9,0.04639175257731959,0.0,0,0,14,0,0,38,0.13523131672597866,0.13333333332,0.0,0.0,0
137,14,587,11,517,8,316,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,6,0.01160541586073501,0,0.0,5,0.00980392156862745,21,0.06645569620253164,0.0,0,0,20,0,0,59,0.11411992263056092,0.13333333332,0.0,0.0,0
138,15,1204,14,1090,9,638,0,0.0,0,0.0,0,0.0,4,0.0033222591362126247,0,0.0,15,0.013761467889908258,0,0.0,0,0.0,63,0.0987460815047022,-0.45,0,0,20,0,0,121,0.11100917431192661,0.46666666661999995,0.3333333333,0.3333333333,0
139,9,645,8,577,7,325,0,0.0,0,0.0,0,0.0,2,0.0031007751937984496,0,0.0,2,0.0034662045060658577,0,0.0,13,0.023131672597864767,5,0.015384615384615385,0.0,0,0,14,0,0,23,0.03986135181975736,0.93333333332,1.0,1.0,1
140,20,980,18,867,12,551,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.011534025374855825,0,0.0,6,0.0076726342710997444,47,0.0852994555353902,0.0,0,0,18,0,0,176,0.2029988465974625,0.73333333332,1.0,1.0,1
141,10,1084,10,907,10,575,0,0.0,0,0.0,0,0.0,1,0.0009225092250922509,0,0.0,7,0.007717750826901874,0,0.0,11,0.012276785714285714,36,0.06260869565217392,0.0,0,0,17,0,0,90,0.09922822491730982,0.39999999995999996,0.6666666666,0.6666666666,1
142,26,1230,25,1121,18,748,0,0.0,1,0.0008130081300813008,0,0.0,1,0.0008130081300813008,0,0.0,26,0.0231935771632471,0,0.0,0,0.0,63,0.08422459893048129,0.07878787878787878,0,0,17,0,0,262,0.23371989295272078,0.66666666664,0.6666666666,1.0,1
143,18,507,14,472,11,307,0,0.0,0,0.0,0,0.0,0,0.0,2,0.14285714285714285,9,0.019067796610169493,0,0.0,1,0.0022935779816513763,25,0.08143322475570032,0.0,0,0,14,0,0,64,0.13559322033898305,0.2,0.0,0.0,0
144,11,530,11,469,10,302,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,13,0.02771855010660981,0,0.0,0,0.0,34,0.11258278145695365,0.0,0,0,14,0,0,74,0.15778251599147122,0.13333333332,0.0,0.0,0
145,30,1174,30,1069,18,631,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03333333333333333,12,0.011225444340505144,0,0.0,2,0.0018832391713747645,33,0.05229793977812995,0.0,0,0,13,0,0,123,0.11506080449017773,0.19999999997999998,0.3333333333,0.3333333333,0
146,10,1067,10,947,7,623,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.01795142555438226,0,0.0,0,0.0,1,0.0016051364365971107,-0.1,0,0,17,0,0,165,0.17423442449841606,0.59999999994,0.6666666666,0.6666666666,1
147,10,355,9,316,8,202,0,0.0,0,0.0,0,0.0,3,0.008450704225352112,0,0.0,6,0.0189873417721519,0,0.0,0,0.0,19,0.09405940594059406,0.0,0,0,15,0,0,58,0.18354430379746836,0.19999999997999998,0.3333333333,0.3333333333,0
148,23,585,22,521,21,339,0,0.0,0,0.0,0,0.0,1,0.0017094017094017094,2,0.09090909090909091,23,0.044145873320537425,0,0.0,0,0.0,40,0.11799410029498525,0.0,0,0,17,0,0,137,0.2629558541266795,0.66666666666,1.0,1.0,1
149,21,237,20,212,19,120,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.014150943396226415,0,0.0,0,0.0,3,0.025,0.04999999999999999,0,0,17,0,0,26,0.12264150943396226,0.06666666666,0.0,0.0,0
150,12,408,12,366,8,212,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.030054644808743168,0,0.0,3,0.00847457627118644,22,0.10377358490566038,0.0,0,0,12,0,0,15,0.040983606557377046,0.4,0.0,0.0,0
151,24,801,20,726,14,407,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,21,0.028925619834710745,0,0.0,0,0.0,55,0.13513513513513514,-0.29166666666666663,0,0,13,0,0,61,0.08402203856749312,0.26666666664,0.3333333333,0.3333333333,0
152,14,340,14,311,9,210,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.03858520900321544,0,0.0,0,0.0,13,0.06190476190476191,0.0,0,0,16,0,0,55,0.17684887459807075,0.06666666666,0.0,0.0,0
153,7,1093,7,968,7,699,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.015495867768595042,0,0.0,0,0.0,67,0.09585121602288985,0.5,0,0,27,0,0,351,0.36260330578512395,0.26666666666,0.0,0.0,0
154,17,1123,16,1012,12,622,0,0.0,0,0.0,0,0.0,1,0.0008904719501335708,0,0.0,4,0.003952569169960474,0,0.0,0,0.0,65,0.1045016077170418,0.0,0,0,18,0,0,115,0.11363636363636363,0.06666666666,0.0,0.0,0
155,13,707,9,627,7,372,0,0.0,1,0.0014144271570014145,0,0.0,0,0.0,0,0.0,2,0.003189792663476874,0,0.0,0,0.0,12,0.03225806451612903,0.0,0,0,15,0,0,71,0.11323763955342903,0.0,0.0,0.0,0
156,12,350,11,325,9,257,0,0.0,0,0.0,0,0.0,3,0.008571428571428572,1,0.09090909090909091,8,0.024615384615384615,0,0.0,0,0.0,10,0.038910505836575876,-0.2,0,0,17,0,0,140,0.4307692307692308,0.13333333332,0.0,0.0,0
157,5,5046,5,4544,5,2791,0,0.0,0,0.0,0,0.0,6,0.0011890606420927466,1,0.2,37,0.008142605633802816,0,0.0,36,0.008135593220338983,7,0.0025080616266571123,0.0,0,0,18,0,0,687,0.15118838028169015,0.13333333332,0.0,0.0,0
158,11,503,10,436,7,284,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,14,0.03211009174311927,0,0.0,1,0.0023752969121140144,16,0.056338028169014086,0.0,0,0,14,0,0,62,0.14220183486238533,0.19999999997999998,0.0,0.0,0
159,12,277,11,255,9,158,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.00784313725490196,0,0.0,0,0.0,15,0.0949367088607595,-0.1,0,0,15,0,0,20,0.0784313725490196,0.19999999997999998,0.0,0.0,0
160,13,782,12,685,9,411,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.014598540145985401,0,0.0,7,0.010432190760059613,28,0.0681265206812652,0.0,0,0,14,0,0,44,0.06423357664233577,0.2,0.0,0.0,0
161,11,528,11,483,11,274,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.026915113871635612,0,0.0,0,0.0,8,0.029197080291970802,0.125,0,0,14,0,0,50,0.10351966873706005,0.26666666664,0.3333333333,0.3333333333,0
162,13,514,13,470,9,304,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07692307692307693,12,0.02553191489361702,0,0.0,0,0.0,21,0.06907894736842106,0.3181818181818182,0,0,15,0,0,50,0.10638297872340426,0.26666666666,0.0,0.0,0
163,8,610,8,556,6,356,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.00539568345323741,0,0.0,1,0.001838235294117647,13,0.03651685393258427,0.0,0,0,15,0,0,46,0.08273381294964029,0.26666666664,0.3333333333,0.3333333333,0
164,14,197,14,167,10,111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.005988023952095809,0,0.0,2,0.012269938650306749,7,0.06306306306306306,-0.5,0,0,12,0,1,34,0.20359281437125748,0.53333333328,0.6666666666,0.6666666666,1
165,13,318,13,275,11,189,0,0.0,4,0.012578616352201259,0,0.0,0,0.0,0,0.0,4,0.014545454545454545,0,0.0,5,0.018726591760299626,6,0.031746031746031744,0.0,0,0,10,0,0,80,0.2909090909090909,0.59999999996,0.6666666666,0.6666666666,1
166,7,296,7,211,7,125,0,0.0,5,0.016891891891891893,0,0.0,0,0.0,0,0.0,1,0.004739336492890996,0,0.0,0,0.0,2,0.016,1.0,0,0,9,0,0,13,0.061611374407582936,0.8,1.0,1.0,1
167,4,26,4,14,4,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.13636363636363635,0,0,9,0,0,0,0.0,0.13333333332,0.0,0.0,0
168,12,788,12,629,12,434,0,0.0,1,0.0012690355329949238,0,0.0,1,0.0012690355329949238,0,0.0,11,0.017488076311605722,0,0.0,0,0.0,1,0.002304147465437788,0.375,0,0,13,0,0,274,0.4356120826709062,0.59999999998,0.3333333333,0.3333333333,0
169,11,925,11,817,9,503,0,0.0,0,0.0,0,0.0,2,0.002162162162162162,0,0.0,4,0.004895960832313341,0,0.0,1,0.0012987012987012987,23,0.04572564612326044,0.75,0,0,16,0,0,97,0.11872705018359853,0.39999999997999997,0.3333333333,0.0,0
170,10,1807,10,1529,10,893,0,0.0,13,0.007194244604316547,0,0.0,2,0.0011068068622025456,0,0.0,56,0.03662524525833878,0,0.0,12,0.007838014369693011,18,0.020156774916013438,1.0,0,0,14,0,0,109,0.07128842380640942,0.7333333333,0.6666666666,0.6666666666,1
171,18,2860,16,2512,8,1502,0,0.0,0,0.0,0,0.0,1,0.00034965034965034965,0,0.0,77,0.030652866242038217,0,0.0,24,0.009937888198757764,45,0.02996005326231691,0.375,0,0,20,0,0,250,0.09952229299363058,0.26666666664,0.0,0.0,0
172,17,1067,16,969,13,707,0,0.0,2,0.0018744142455482662,0,0.0,1,0.0009372071227741331,0,0.0,7,0.007223942208462332,0,0.0,0,0.0,3,0.004243281471004243,-0.13257575757575757,0,0,16,0,0,277,0.28586171310629516,0.66666666662,0.6666666666,0.6666666666,1
173,39,726,36,654,21,372,0,0.0,1,0.0013774104683195593,0,0.0,5,0.006887052341597796,1,0.027777777777777776,25,0.0382262996941896,0,0.0,8,0.012422360248447204,45,0.12096774193548387,-0.25,0,0,15,0,0,54,0.08256880733944955,0.33333333332,0.3333333333,0.3333333333,0
174,16,711,15,662,11,413,0,0.0,0,0.0,0,0.0,1,0.0014064697609001407,0,0.0,0,0.0,0,0.0,0,0.0,10,0.024213075060532687,0.2,0,0,17,0,0,80,0.12084592145015106,0.93333333332,1.0,1.0,1
175,9,4414,9,3803,8,2161,0,0.0,1,0.00022655188038060717,0,0.0,8,0.0018124150430448573,0,0.0,86,0.022613726005784908,0,0.0,49,0.013428336530556317,7,0.003239241092086997,1.0,0,0,15,0,1,328,0.08624769918485406,0.2,0.0,0.0,0
176,14,211,14,190,13,120,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07142857142857142,1,0.005263157894736842,0,0.0,1,0.005405405405405406,18,0.15,0.0,0,0,14,0,0,25,0.13157894736842105,0.13333333332,0.0,0.0,0
177,8,48,8,44,7,27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,11,0,0,5,0.11363636363636363,0.46666666664,0.6666666666,0.6666666666,1
178,9,1629,8,1471,6,857,0,0.0,1,0.0006138735420503376,1,0.1111111111111111,1,0.0006138735420503376,0,0.0,14,0.009517335146159076,0,0.0,0,0.0,15,0.01750291715285881,0.0,0,0,21,0,0,211,0.1434398368456832,0.39999999997999997,0.3333333333,0.0,0
179,15,173,11,134,11,93,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,9,0.06716417910447761,0,0.0,0,0.0,8,0.08602150537634409,-0.1777777777777778,0,0,15,0,0,32,0.23880597014925373,0.26666666666,0.0,0.0,0
180,15,391,14,344,9,216,0,0.0,0,0.0,0,0.0,4,0.010230179028132993,0,0.0,15,0.0436046511627907,0,0.0,2,0.006097560975609756,14,0.06481481481481481,0.0,0,0,24,0,0,44,0.12790697674418605,0.19999999997999998,0.0,0.0,0
181,9,368,9,309,8,217,0,0.0,1,0.002717391304347826,0,0.0,4,0.010869565217391304,1,0.1111111111111111,11,0.03559870550161812,0,0.0,8,0.02702702702702703,5,0.02304147465437788,0.2,0,0,14,0,0,33,0.10679611650485436,0.7999999999599999,0.6666666666,0.6666666666,1
182,12,316,10,277,7,199,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.02888086642599278,0,0.0,0,0.0,7,0.035175879396984924,-0.4,0,0,15,0,0,49,0.17689530685920576,0.59999999996,0.6666666666,0.6666666666,1
183,13,707,12,627,8,395,0,0.0,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,16,0.025518341307814992,0,0.0,2,0.0032733224222585926,40,0.10126582278481013,0.0,0,0,14,0,0,115,0.18341307814992025,0.13333333332,0.0,0.0,0
184,8,41,7,26,6,26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.5384615384615384,0.0,0,0,42,0,0,6,0.23076923076923078,0.33333333332,0.3333333333,0.3333333333,0
185,11,335,9,287,8,180,0,0.0,0,0.0,0,0.0,1,0.0029850746268656717,0,0.0,16,0.05574912891986063,0,0.0,1,0.0035587188612099642,8,0.044444444444444446,0.0,0,0,48,0,0,36,0.1254355400696864,0.46666666664,0.3333333333,0.3333333333,0
186,11,657,11,600,9,413,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909091,9,0.015,0,0.0,0,0.0,7,0.01694915254237288,0.0,0,0,14,0,0,90,0.15,0.33333333332,0.0,0.0,0
187,15,260,15,236,15,150,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.012711864406779662,0,0.0,0,0.0,4,0.02666666666666667,0.0,0,0,19,0,0,25,0.1059322033898305,0.5333333333,0.3333333333,0.3333333333,0
188,20,555,20,482,14,295,0,0.0,0,0.0,0,0.0,1,0.0018018018018018018,0,0.0,3,0.006224066390041493,0,0.0,4,0.008350730688935281,35,0.11864406779661017,-0.5,0,0,12,0,0,28,0.058091286307053944,0.26666666664,0.3333333333,0.3333333333,0
189,7,94,6,82,4,53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,17,0,0,17,0.2073170731707317,0.46666666664,0.3333333333,0.3333333333,0
190,13,811,12,641,8,425,0,0.0,3,0.0036991368680641184,0,0.0,0,0.0,0,0.0,25,0.0390015600624025,0,0.0,2,0.003205128205128205,9,0.021176470588235293,-0.3,0,0,19,0,0,86,0.13416536661466458,0.46666666666,0.3333333333,0.0,0
191,13,263,12,219,10,151,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.045662100456621,0,0.0,5,0.023696682464454975,15,0.09933774834437085,0.0,0,0,13,0,0,29,0.1324200913242009,0.19999999997999998,0.0,0.0,0
192,18,815,16,734,11,429,0,0.0,0,0.0,0,0.0,1,0.001226993865030675,2,0.125,25,0.0340599455040872,0,0.0,4,0.005547850208044383,23,0.053613053613053616,0.3,0,0,17,0,1,80,0.10899182561307902,0.39999999997999997,0.3333333333,0.3333333333,0
193,35,2814,30,2487,19,1610,0,0.0,1,0.00035536602700781805,1,0.02857142857142857,3,0.0010660980810234541,1,0.03333333333333333,70,0.02814636107760354,0,0.0,12,0.004899959167006942,115,0.07142857142857142,-0.10000000000000002,0,0,17,0,0,341,0.13711298753518295,0.13333333332,0.0,0.0,0
194,11,356,11,321,9,209,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.006230529595015576,0,0.0,0,0.0,11,0.05263157894736842,0.5,0,0,14,0,0,68,0.2118380062305296,0.13333333332,0.0,0.0,0
195,10,1406,10,1231,8,788,0,0.0,0,0.0,0,0.0,3,0.0021337126600284497,0,0.0,13,0.010560519902518278,0,0.0,16,0.013490725126475547,44,0.05583756345177665,0.0,0,0,14,0,0,216,0.17546709991876522,0.06666666666,0.0,0.0,0
196,8,1288,7,1147,5,674,0,0.0,0,0.0,0,0.0,3,0.002329192546583851,1,0.14285714285714285,9,0.007846556233653008,0,0.0,1,0.0008726003490401396,10,0.01483679525222552,0.0,0,0,17,0,0,134,0.11682650392327812,0.19999999997999998,0.0,0.0,0
197,10,416,8,371,7,231,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,7,0.018867924528301886,0,0.0,0,0.0,21,0.09090909090909091,0.0,0,0,14,0,0,55,0.14824797843665768,0.26666666664,0.0,0.0,0
198,18,271,18,239,18,150,0,0.0,4,0.014760147601476014,0,0.0,0,0.0,0,0.0,3,0.012552301255230125,0,0.0,1,0.004201680672268907,3,0.02,0.0,0,0,17,0,0,22,0.09205020920502092,0.26666666664,0.3333333333,0.3333333333,0
199,10,149,10,133,8,92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.015037593984962405,0,0.0,0,0.0,16,0.17391304347826086,0.0,0,0,17,0,0,33,0.24812030075187969,0.2,0.0,0.0,0
200,10,874,10,795,8,479,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0012578616352201257,0,0.0,0,0.0,36,0.07515657620041753,0.0,0,0,16,0,0,73,0.09182389937106918,0.26666666664,0.3333333333,0.3333333333,0
201,12,658,12,599,10,368,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.011686143572621035,0,0.0,0,0.0,16,0.043478260869565216,0.20000000000000004,0,0,14,0,0,100,0.1669449081803005,0.26666666664,0.3333333333,0.3333333333,0
202,13,648,13,574,8,374,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.006968641114982578,0,0.0,3,0.005291005291005291,27,0.07219251336898395,-0.4,0,0,15,0,0,63,0.10975609756097561,0.3333333333,0.3333333333,0.3333333333,0
203,13,259,10,226,10,152,0,0.0,1,0.003861003861003861,0,0.0,0,0.0,0,0.0,3,0.01327433628318584,0,0.0,0,0.0,17,0.1118421052631579,0.0,0,0,12,0,0,54,0.23893805309734514,0.19999999997999998,0.0,0.0,0
204,12,1033,12,921,9,619,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.011943539630836048,0,0.0,0,0.0,3,0.004846526655896607,0.0,0,0,21,0,0,123,0.13355048859934854,0.39999999995999996,0.3333333333,0.3333333333,0
205,17,942,16,872,11,575,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.005733944954128441,0,0.0,0,0.0,68,0.11826086956521739,0.2,0,0,20,0,0,221,0.25344036697247707,0.26666666664,0.3333333333,0.3333333333,0
206,13,751,12,650,11,431,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.023076923076923078,0,0.0,5,0.00782472613458529,6,0.013921113689095127,0.4333333333333333,0,0,20,0,0,88,0.13538461538461538,0.26666666664,0.3333333333,0.3333333333,0
